Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2017-01-09,27.51924705505371,27.621008010657295,27.27641081710561,27.27872228284012,134247600
2017-01-10,27.547000885009766,27.609443985735044,27.359669818356252,27.468366937064868,97848400
2017-01-11,27.69501495361328,27.736644274227046,27.42904994771855,27.46142811214285,110354400
2017-01-12,27.57937240600586,27.59093678995442,27.338847688589375,27.49842701179773,108344800
2017-01-13,27.530813217163086,27.66495234647736,27.477619505718536,27.54700230073703,104447600
2017-01-17,27.752826690673828,27.808331850001558,27.341160043745184,27.36891174117045,137759200
2017-01-18,27.75051498413086,27.868464998093444,27.685758667281533,27.75282821386899,94852000
2017-01-19,27.701948165893555,27.77364240856541,27.60712691892213,27.614064843764268,102389200
2017-01-20,27.752826690673828,27.856899084972973,27.69038360698978,27.856899084972973,130391600
2017-01-23,27.771329879760742,27.940158592711846,27.699633875357176,27.752827571238708,88200800
2017-01-24,27.745893478393555,27.77595841053591,27.63719460641177,27.64875899195441,92844000
2017-01-25,28.1876220703125,28.238502538017904,27.817584711287722,27.84996286992256,129510400
2017-01-26,28.20149803161621,28.317134809814437,28.12286410491327,28.139053183281934,105350400
2017-01-27,28.203813552856445,28.29632334161466,28.122868149372056,28.247756099524025,82251600
2017-01-30,28.129802703857422,28.129802703857422,27.905468830934062,27.967911916288553,121510000
2017-01-31,28.065044403076172,28.074295556636574,27.896215702910933,28.01879039975129,196804000
2017-02-01,29.776473999023438,30.178891306404857,29.37405845611944,29.378683151438544,447940000
2017-02-02,29.725597381591797,29.92449283116797,29.552142170762174,29.59839795233666,134841600
2017-02-03,29.85279083251953,29.87823106466775,29.6400195858955,29.674709207481992,98029200
2017-02-06,30.132633209228516,30.181202213806927,29.81116307393313,29.864358538222525,107383600
2017-02-07,30.41940689086914,30.54891950206699,30.16963105686444,30.190444827459668,152735200
2017-02-08,30.53736686706543,30.578997953224636,30.347724335988907,30.37779103549526,92016400
2017-02-09,30.75802230834961,30.76499031269635,30.456062457724368,30.57916859352278,113399600
2017-02-10,30.688343048095703,30.87881131177718,30.672085550412284,30.767319682253024,80262000
2017-02-13,30.96010971069336,31.083219423304136,30.83468205502666,30.91133366736676,92141600
2017-02-14,31.3619441986084,31.378201695134035,30.95081419218208,31.001915257127937,132904800
2017-02-15,31.475765228271484,31.652297513148813,31.269039429603797,31.4780902599708,142492400
2017-02-16,31.438594818115234,31.56634393225144,31.32013165112798,31.512921382107862,90338400
2017-02-17,31.5245304107666,31.550080937992075,31.380520281452494,31.380520281452494,88792800
2017-02-21,31.75215721130371,31.76377173065926,31.58491805649413,31.642987109018186,98028800
2017-02-22,31.84740447998047,31.849725967110256,31.615128173816,31.689454748775947,83347600
2017-02-23,31.712678909301758,31.93334065729695,31.65925635950925,31.910115156813283,83152800
2017-02-24,31.74287986755371,31.74287986755371,31.422337440816605,31.5686726433279,87106400
2017-02-27,31.80558967590332,31.924052848355103,31.65461150991179,31.85436925472255,81029600
2017-02-28,31.819520950317383,31.924044541440868,31.752158861107358,31.840424959691305,93931600
2017-03-01,32.46989822387695,32.55351782284726,31.961216169750056,32.02857472857813,145658400
2017-03-02,32.27712631225586,32.58372928122936,32.23066820230748,32.51869218040904,104844000
2017-03-03,32.46757888793945,32.4791934110598,32.191169541247426,32.23530260255185,84432400
2017-03-06,32.36538314819336,32.46526381365127,32.19350093137895,32.372351154590945,87000000
2017-03-07,32.407188415527344,32.514033522306,32.237624174881674,32.30033976449384,69785200
2017-03-08,32.28639221191406,32.47221388313551,32.24458419662237,32.27477769291518,74828800
2017-03-09,32.21207046508789,32.23762099579877,31.833462566332393,32.22601001804751,88623600
2017-03-10,32.31892395019531,32.37002501927713,32.20278580123755,32.34447448473622,78451200
2017-03-13,32.332855224609375,32.38627777291276,32.24459265442432,32.251560658800656,69686800
2017-03-14,32.28408432006836,32.437383984943246,32.24924074839969,32.3560894062265,61236400
2017-03-15,32.62553024291992,32.69288880959181,32.2933732951278,32.38163942216788,102767200
2017-03-16,32.678951263427734,32.7556028631629,32.57907061737712,32.6859192684714,76928000
2017-03-17,32.51634216308594,32.750939817764355,32.49311312849268,32.750939817764355,175540000
2017-03-20,32.857791900634766,32.867081388905696,32.57208963069205,32.611576158287036,86168000
2017-03-21,32.48151397705078,33.16905332177679,32.45596344461237,33.00878212232266,158119600
2017-03-22,32.848514556884766,32.89032613470719,32.46293504079582,32.483842601834596,103440800
2017-03-23,32.73237991333008,32.885683141353496,32.66037481829785,32.81135301470377,81385200
2017-03-24,32.66733169555664,32.92283698855031,32.59997314245157,32.86708941255506,89582400
2017-03-27,32.72308349609375,32.80205658075836,32.19813683440069,32.37699056258623,94300400
2017-03-28,33.40132141113281,33.457065436054755,32.66268118263223,32.730043271751406,133499200
2017-03-29,33.47566223144531,33.56160688026556,33.25964695426703,33.373460083176084,116760000
2017-03-30,33.431522369384766,33.563921546624066,33.33164527294501,33.491916468864304,84829200
2017-03-31,33.36882019042969,33.5105089010241,33.21783844135868,33.38275620388885,78646800
2017-04-03,33.37810134887695,33.47565696298353,33.227123181766615,33.3804263800433,79942800
2017-04-04,33.62663650512695,33.6545085232866,33.25499305647687,33.27357558333483,79565600
2017-04-05,33.452430725097656,33.78690913424964,33.40365114699018,33.498885272089936,110871600
2017-04-06,33.36882019042969,33.568577986607785,33.32004059906688,33.51515187600668,84596000
2017-04-07,33.29448318481445,33.489594421466634,33.27822568722093,33.38507079784975,66688800
2017-04-10,33.25498580932617,33.419903484091506,33.19227023787977,33.35486642638924,75733600
2017-04-11,32.89728927612305,33.29680474432891,32.53261383073849,33.201570622944516,121517600
2017-04-12,32.93678283691406,33.01807742224252,32.75328255959813,32.890328281832744,81400000
2017-04-13,32.7625732421875,33.07150115044273,32.7625732421875,32.96233100450836,71291600
2017-04-17,32.94375228881836,32.955366814162275,32.720765452683956,32.86245415566648,66328400
2017-04-18,32.79741668701172,32.992527951209986,32.77651266818808,32.84619627518903,58790000
2017-04-19,32.6766242980957,32.98323067888816,32.6232017478381,32.95535866036326,69313600
2017-04-20,33.08544921875,33.1969408924127,32.788135726145214,32.802071742321004,93278400
2017-04-21,33.04594421386719,33.14117478600176,32.94838861083007,33.08543075241165,69283600
2017-04-24,33.364158630371094,33.43616369695351,33.257310001592785,33.33164009887406,68537200
2017-04-25,33.570892333984375,33.65683342820779,33.41758913002778,33.426882166527854,75486000
2017-04-26,33.37346267700195,33.587160027767546,33.30378261072585,33.556962969544124,80164800
2017-04-27,33.39900207519531,33.48494670202684,33.28751046208799,33.429199123345946,56985200
2017-04-28,33.366477966308594,33.51745963758495,33.27821541179334,33.468680071356246,83441600
2017-05-01,34.047061920166016,34.191072098098836,33.670775432403374,33.70329397400934,134411600
2017-05-02,34.26306915283203,34.397789806253755,34.10744448704859,34.270037156952604,181408800
2017-05-03,34.158546447753906,34.25842708320727,33.51049723766659,33.817100059822096,182788000
2017-05-04,34.03544998168945,34.17713868322075,33.86821074236545,34.033128494346656,93487600
2017-05-05,34.59988784790039,34.60453082319621,34.08887702488458,34.08887702488458,109310800
2017-05-08,35.540584564208984,35.700855729483834,34.616126164117524,34.616126164117524,195009600
2017-05-09,35.76823043823242,35.97495621343375,35.64279924539934,35.740354870794384,156521600
2017-05-10,35.59865951538086,35.756609220445256,35.3315432252006,35.68460414453169,103222800
2017-05-11,35.90652847290039,35.934519093669905,35.5240232052988,35.55667596379344,109020400
2017-05-12,36.40799331665039,36.482626683236035,36.074465339143025,36.08146210604529,130108000
2017-05-15,36.3146858215332,36.53625834165533,36.16308450747158,36.38698809620516,104038800
2017-05-16,36.261043548583984,36.39865133615572,36.08611730913004,36.3706642766858,80194000
2017-05-17,35.0435676574707,36.05114482184361,34.91762229136638,35.82490652962704,203070800
2017-05-18,35.57767868041992,35.764267462192095,35.24881991180603,35.28147268169979,134272800
2017-05-19,35.69895935058594,35.91353518855575,35.598669978453366,35.773596281471825,107843200
2017-05-22,35.91586685180664,36.05347467802153,35.663972569189774,35.9181979211226,91865600
2017-05-23,35.871551513671875,36.1281079341415,35.75726505761698,36.1281079341415,79675600
2017-05-24,35.764259338378906,35.95784484409236,35.60799229232004,35.880876855636345,76712000
2017-05-25,35.88787841796875,35.99983381189408,35.69196181692643,35.855225651128364,76942400
2017-05-26,35.82722473144531,35.97416390486337,35.7572535270137,35.91818622954142,87710400
2017-05-30,35.841224670410156,36.01848200230547,35.76192561868467,35.78291591610308,80507600
2017-05-31,35.62898635864258,35.9578486462141,35.54035945619692,35.91120234615566,97804800
2017-06-01,35.726932525634766,35.76191990796234,35.50302893782513,35.72460145703294,65616400
2017-06-02,36.25638198852539,36.25638198852539,35.65930092582861,35.82023365390689,111082800
2017-06-05,35.901851654052734,36.02313481612426,35.792234509331195,35.997478831049186,101326800
2017-06-06,36.02314758300781,36.340347347771115,35.866880549034676,35.894867612168994,106499600
2017-06-07,36.237709045410156,36.379982491571816,36.03013010516274,36.15607895724421,84278400
2017-06-08,36.149105072021484,36.27738151444817,36.011493674859324,36.209744909512004,85003200
2017-06-09,34.74736404418945,36.195755574541174,34.05699014429091,36.195755574541174,259530800
2017-06-12,33.91704177856445,34.07330884068668,33.238326904225964,33.99167870554587,289229200
2017-06-13,34.1899299621582,34.39051227588961,33.854070873223286,34.32287566773033,136661600
2017-06-14,33.85639953613281,34.4021686800433,33.54852757256219,34.4021686800433,126124800
2017-06-15,33.653480529785156,33.69779575440227,33.16835480472434,33.427245827433296,128661600
2017-06-16,33.182342529296875,33.70245555275866,33.16601437197612,33.53452607775049,201444400
2017-06-19,34.13159942626953,34.2248955353053,33.50653151070189,33.50653151070189,130165600
2017-06-20,33.82139587402344,34.255212985613355,33.80507127956366,34.255212985613355,99600400
2017-06-21,34.02199172973633,34.068641581530706,33.72811688140548,33.940361606864215,85063200
2017-06-22,33.96601486206055,34.215574466387395,33.84706273201733,33.998667620352386,76425200
2017-06-23,34.11762619018555,34.32287419324736,33.84474158187007,33.84940727981732,141757600
2017-06-26,34.01032638549805,34.58408244152896,33.90770242519766,34.3251914721833,102769600
2017-06-27,33.52287292480469,34.08963595004883,33.49721692680789,33.82141350573962,99047600
2017-06-28,34.01264953613281,34.07795503041514,33.389912713516146,33.70011559079846,88329600
2017-06-29,33.51121139526367,33.84940507616945,33.18468373790895,33.75144677896303,125997600
2017-06-30,33.59050750732422,33.809748988564735,33.534529823108386,33.690796854466576,92096400
2017-07-03,33.46921920776367,33.88904287824399,33.375926640493965,33.7910846149458,57111200
2017-07-05,33.60683059692383,33.77009438660964,33.28729978290419,33.513538019641565,86278400
2017-07-06,33.28963088989258,33.46922283819472,33.21499753975794,33.35727103355091,96515200
2017-07-07,33.62782669067383,33.76077237304979,33.32928612123947,33.32928612123947,76806800
2017-07-10,33.83306884765625,34.0406478572463,33.43890112454079,33.61149630735645,84362400
2017-07-11,33.94269561767578,34.01733253990827,33.674476741031995,33.756106870978904,79127200
2017-07-12,33.991676330566406,34.09429675966899,33.77710051881395,34.02199446601031,99538000
2017-07-13,34.46513748168945,34.63306696900789,33.92169949618447,33.935693026980395,100797600
2017-07-14,34.76133728027344,34.828977412441425,34.362507486969314,34.51177772076507,80528400
2017-07-17,34.88262939453125,35.19516347053881,34.65172899994961,34.71003775557269,95174000
2017-07-18,35.00390625,35.01556871078485,34.6750440738375,34.79865832861347,71475200
2017-07-19,35.22315979003906,35.316452390570916,34.97359656734525,35.09721086454802,83692000
2017-07-20,35.064544677734375,35.39107577238726,35.02956085564592,35.33509809816251,68974800
2017-07-21,35.04822540283203,35.08787492684789,34.72402888634118,34.982919885760765,105010400
2017-07-24,35.47270965576172,35.554343327842105,34.96192444555747,35.12052609331501,85972800
2017-07-25,35.62431716918945,35.88087354817621,35.40507568753344,35.40507568753344,75415600
2017-07-26,35.79224395751953,35.90186113117705,35.69894782403582,35.76658796567196,63124000
2017-07-27,35.115867614746094,35.91586566536392,34.35552265338078,35.85988797367008,129905200
2017-07-28,34.86863708496094,35.03889766086149,34.79633479487512,34.959598604566345,68854800
2017-07-31,34.68904495239258,35.062222423268274,34.54910606997728,34.96192950993073,79383600
2017-08-01,34.99691390991211,35.03656343448672,34.61440863643979,34.77534136252041,141474400
2017-08-02,36.650550842285156,37.259294385874526,36.42198151953538,37.14967364193776,279747200
2017-08-03,36.28437042236328,36.6668756775211,36.156090461420554,36.629557223631636,108389200
2017-08-04,36.47562789916992,36.71119400924941,36.31236408233838,36.40099453671163,82239600
2017-08-07,37.04005432128906,37.065710316789556,36.54093150245734,36.6318930212529,87481200
2017-08-08,37.33625793457031,37.74441917044071,36.91410316860573,36.99107114300732,144823600
2017-08-09,37.56483459472656,37.61381551854244,37.11002698308302,37.145010815177045,104526000
2017-08-10,36.36833190917969,37.46415678002234,36.20676716140817,37.44074025289066,163217200
2017-08-11,36.87409210205078,37.129319363282164,36.54394196452595,36.66804168723346,105028400
2017-08-14,37.42902374267578,37.51331821172636,37.17145631700479,37.30492404835957,88490800
2017-08-15,37.83879470825195,37.979283133641594,37.49693275136996,37.61869224499559,117862000
2017-08-16,37.686588287353516,38.05186313565876,37.499266844595624,37.918398974713085,110686400
2017-08-17,36.963069915771484,37.630401566964416,36.958385896268574,37.585912313836886,111762400
2017-08-18,36.8787727355957,37.34707461160327,36.69613528978154,36.963067216191455,109712400
2017-08-21,36.81086349487305,36.97008438728898,36.31914518997143,36.87876568184829,105474000
2017-08-22,37.41263198852539,37.46414547438141,37.000527674536556,37.04969736467046,86418400
2017-08-23,37.459468841552734,37.57420409591935,37.20190493434896,37.24639418752908,77596400
2017-08-24,37.29320526123047,37.63740728161944,37.12461637071921,37.564817520069035,79275600
2017-08-25,37.431373596191406,37.59527855794423,37.2932253836326,37.38220032123545,101920400
2017-08-28,37.80835723876953,37.932456966473,37.44776274581737,37.49693602135094,103864000
2017-08-29,38.14552307128906,38.19469275832111,37.464143110972074,37.487559629560074,118067600
2017-08-30,38.24855041503906,38.374990327231934,38.075277465206696,38.353917604009645,109078400
2017-08-31,38.400753021240234,38.522512506830246,38.27899353565022,38.31645854242556,107140400
2017-09-01,38.4124641418457,38.62085834486409,38.31412117138466,38.588077354710414,66364400
2017-09-05,37.95117950439453,38.45928654476644,37.59526912470598,38.3422110910533,117874000
2017-09-06,37.911380767822266,38.16426421986953,37.585911093706414,38.098702240397266,86606800
2017-09-07,37.75917434692383,37.98864481049311,37.548439957700715,37.95352003038304,87714000
2017-09-08,37.143367767333984,37.733425611520545,37.1199512422913,37.66552340547292,114446000
2017-09-11,37.815372467041016,37.944156183822635,37.43838935402177,37.5812215539324,126323200
2017-09-12,37.66551971435547,38.391389045224265,37.1761451155176,38.075283852425976,286856000
2017-09-13,37.382198333740234,37.45478813059873,36.974777960881646,37.43371182938948,179629600
2017-09-14,37.06142044067383,37.32366842051787,37.01693117848012,37.22766922473545,95042800
2017-09-15,37.43605422973633,37.69127790229874,36.99584930982327,37.10590053980153,196458400
2017-09-18,37.1527214050293,37.581217963827235,36.99584073697635,37.48989925935286,113077600
2017-09-19,37.16678237915039,37.41030138817196,37.09888017007068,37.349419849486445,83242400
2017-09-20,36.5439338684082,37.05672135491078,36.019434549093084,36.97242688525048,211805600
2017-09-21,35.91642379760742,36.48072859731099,35.766567291966325,36.48072859731099,150046800
2017-09-22,35.56517791748047,35.654156397439955,35.253756810481256,35.483223678269475,186581600
2017-09-25,35.25141906738281,35.55113193659624,34.92594945599358,35.12029513370934,177549200
2017-09-26,35.857872009277344,36.04050944239013,35.51835388735533,35.539426612823846,146640000
2017-09-27,36.11309814453125,36.227833390308305,35.95153342575573,36.01241495622753,102016800
2017-09-28,35.89064407348633,36.124794936999606,35.75483614390559,36.033476243143774,88022000
2017-09-29,36.08732986450195,36.08967365976162,35.590931178225674,35.87425529453119,105199200
2017-10-02,36.01475143432617,36.16460787605408,35.759527796093536,36.120118630830895,74795200
2017-10-03,36.17163848876953,36.31447071407902,36.038174302451495,36.06158725421008,64921200
2017-10-04,35.93748474121094,36.026463240414856,35.69865335838951,35.972609525409204,80655200
2017-10-05,36.38471603393555,36.39642429602567,36.070954617936,36.10139181193837,85135200
2017-10-06,36.363643646240234,36.40813289888313,36.190370655120525,36.28637340315415,69630400
2017-10-09,36.49008560180664,36.698479818163094,36.40813490760725,36.48306135867127,65051600
2017-10-10,36.50413513183594,36.995853602532705,36.31681721238983,36.54160014486928,62468000
2017-10-11,36.656333923339844,36.75701712232271,36.46901243861761,36.520525936237725,67622400
2017-10-12,36.52754592895508,36.84833156719553,36.464324175985006,36.60950018550368,64500400
2017-10-13,36.75935745239258,36.827259653110794,36.62354947809634,36.698475921204036,65576800
2017-10-16,37.43605422973633,37.46415119982103,36.91389504992971,36.97243278617943,96486000
2017-10-17,37.574195861816406,37.66785479430039,37.28384745454124,37.41263116635116,75989200
2017-10-18,37.40795135498047,37.6303975971512,37.3704899214893,37.56249182653288,65496800
2017-10-19,36.52286148071289,36.780428935816666,36.29807858613113,36.70315869928553,170336800
2017-10-20,36.58607482910156,36.937301147460936,36.51817264627665,36.670369288422165,95896400
2017-10-23,36.567344665527344,36.92325502459659,36.41046399538357,36.735933594935986,87937200
2017-10-24,36.785118103027344,36.86004455408749,36.57438009039656,36.59545281980158,71028800
2017-10-25,36.62355422973633,36.89048619374836,36.3566222657243,36.740629715230384,84828400
2017-10-26,36.857696533203125,36.956039489148395,36.710180312855506,36.81554751044976,68002000
2017-10-27,38.178306579589844,38.307090294626356,37.159748692225754,37.29789687160159,177816800
2017-10-30,39.03764724731445,39.35375246363459,38.335194386923035,38.37499962026868,178803200
2017-10-31,39.580867767333984,39.72369996359093,39.08915300609971,39.31393587613272,144187200
2017-11-01,39.077449798583984,39.79161087220423,38.777736884549874,39.77521859161404,134551200
2017-11-02,39.36310958862305,39.45442830052889,38.700462085158875,39.00954300106132,165573600
2017-11-03,40.39103317260742,40.80313750019709,40.06790376391154,40.7422595480214,237594400
2017-11-06,40.80079650878906,40.9740694702925,40.20839498591057,40.360591649912955,140105200
2017-11-07,40.93192672729492,41.03495371627154,40.64860608046916,40.721192302831795,97446000
2017-11-08,41.26675796508789,41.26675796508789,40.81952886624543,40.896799095851144,97638000
